t,curve_x,curve_y,focal_x,focal_y
-3.12821,-0.99991,-0.024089,2.2394,-2.97571e-06
-3.12818,-0.99991,-0.0241456,2.2394,-3.0069e-06
-3.12815,-0.99991,-0.0242021,2.23939,-3.0114e-06
-3.12812,-0.999909,-0.0242586,2.23939,-3.06981e-06
-3.12808,-0.999909,-0.0243152,2.23939,-3.07454e-06
-3.12805,-0.999908,-0.0243717,2.23939,-3.0793e-06
-3.12802,-0.999908,-0.0244283,2.23938,-3.11122e-06
-3.12799,-0.999907,-0.0244848,2.23937,-3.17051e-06
-3.12796,-0.999907,-0.0245414,2.23938,-3.14836e-06
-3.12793,-0.999907,-0.0245979,2.23937,-3.20804e-06
-3.1279,-0.999906,-0.0246544,2.23937,-3.18594e-06
-3.12786,-0.999906,-0.024711,2.23937,-3.2186e-06
-3.12783,-0.999905,-0.0247675,2.23936,-3.25144e-06
-3.1278,-0.999905,-0.0248241,2.23936,-3.25691e-06
-3.12777,-0.999904,-0.0248806,2.23936,-3.26242e-06
-3.12774,-0.999904,-0.0249372,2.23935,-3.32334e-06
-3.12771,-0.999904,-0.0249937,2.23935,-3.32908e-06
-3.12768,-0.999903,-0.0250503,2.23935,-3.33487e-06
-3.12764,-0.999903,-0.0251068,2.23934,-3.39645e-06
-3.12761,-0.999902,-0.0251633,2.23934,-3.40246e-06
-3.12758,-0.999902,-0.0252199,2.23934,-3.40853e-06
-3.12755,-0.999901,-0.0252764,2.23934,-3.44269e-06
-3.12752,-0.999901,-0.025333,2.23934,-3.44895e-06
-3.12749,-0.999901,-0.0253895,2.23933,-3.48342e-06
-3.12746,-0.9999,-0.0254461,2.23933,-3.51808e-06
-3.12742,-0.9999,-0.0255026,2.23933,-3.52461e-06
-3.12739,-0.999899,-0.0255591,2.23932,-3.55954e-06
-3.12736,-0.999899,-0.0256157,2.23932,-3.59468e-06
-3.12733,-0.999898,-0.0256722,2.23932,-3.6015e-06
-3.1273,-0.999898,-0.0257288,2.23931,-3.63691e-06
-3.12727,-0.999897,-0.0257853,2.23931,-3.64389e-06
-3.12724,-0.999897,-0.0258419,2.23931,-3.67963e-06
-3.1272,-0.999896,-0.0258984,2.2393,-3.71554e-06
-3.12717,-0.999896,-0.0259549,2.2393,-3.72281e-06
-3.12714,-0.999896,-0.0260115,2.2393,-3.75903e-06
-3.12711,-0.999895,-0.026068,2.2393,-3.76648e-06
-3.12708,-0.999895,-0.0261246,2.23929,-3.80302e-06
-3.12705,-0.999894,-0.0261811,2.23929,-3.83969e-06
-3.12702,-0.999894,-0.0262377,2.23928,-3.87659e-06
-3.12698,-0.999893,-0.0262942,2.23928,-3.88448e-06
-3.12695,-0.999893,-0.0263507,2.23928,-3.89242e-06
-3.12692,-0.999892,-0.0264073,2.23927,-3.95905e-06
-3.12689,-0.999892,-0.0264638,2.23928,-3.93786e-06
-3.12686,-0.999891,-0.0265204,2.23927,-4.00493e-06
-3.12683,-0.999891,-0.0265769,2.23927,-4.01331e-06
-3.1268,-0.999891,-0.0266335,2.23926,-4.05129e-06
-3.12676,-0.99989,-0.02669,2.23926,-4.05986e-06
-3.12673,-0.99989,-0.0267465,2.23926,-4.0982e-06
-3.1267,-0.999889,-0.0268031,2.23926,-4.10693e-06
-3.12667,-0.999889,-0.0268596,2.23925,-4.11576e-06
-3.12664,-0.999888,-0.0269162,2.23925,-4.18439e-06
-3.12661,-0.999888,-0.0269727,2.23924,-4.2234e-06
-3.12658,-0.999887,-0.0270292,2.23924,-4.20258e-06
-3.12654,-0.999887,-0.0270858,2.23924,-4.24186e-06
-3.12651,-0.999886,-0.0271423,2.23923,-4.28131e-06
-3.12648,-0.999886,-0.0271989,2.23924,-4.26059e-06
-3.12645,-0.999885,-0.0272554,2.23923,-4.30029e-06
-3.12642,-0.999885,-0.027312,2.23923,-4.3402e-06
-3.12639,-0.999884,-0.0273685,2.23922,-4.38029e-06
-3.12636,-0.999884,-0.027425,2.23922,-4.42059e-06
-3.12632,-0.999883,-0.0274816,2.23921,-4.46108e-06
-3.12629,-0.999883,-0.0275381,2.23922,-4.44061e-06
-3.12626,-0.999882,-0.0275947,2.23921,-4.48136e-06
-3.12623,-0.999882,-0.0276512,2.23921,-4.52229e-06
-3.1262,-0.999882,-0.0277078,2.2392,-4.53269e-06
-3.12617,-0.999881,-0.0277643,2.2392,-4.57393e-06
-3.12614,-0.999881,-0.0278208,2.2392,-4.58454e-06
-3.1261,-0.99988,-0.0278774,2.23919,-4.65709e-06
-3.12607,-0.99988,-0.0279339,2.23919,-4.66791e-06
-3.12604,-0.999879,-0.0279905,2.23919,-4.67884e-06
-3.12601,-0.999879,-0.028047,2.23918,-4.72099e-06
-3.12598,-0.999878,-0.0281035,2.23918,-4.76328e-06
-3.12595,-0.999878,-0.0281601,2.23918,-4.77457e-06
-3.12592,-0.999877,-0.0282166,2.23918,-4.75456e-06
-3.12588,-0.999877,-0.0282732,2.23917,-4.79732e-06
-3.12585,-0.999876,-0.0283297,2.23917,-4.84024e-06
-3.12582,-0.999876,-0.0283863,2.23916,-4.88338e-06
-3.12579,-0.999875,-0.0284428,2.23916,-4.92669e-06
-3.12576,-0.999875,-0.0284993,2.23916,-4.93859e-06
-3.12573,-0.999874,-0.0285559,2.23915,-4.98229e-06
-3.1257,-0.999874,-0.0286124,2.23915,-5.02617e-06
-3.12566,-0.999873,-0.028669,2.23915,-5.00657e-06
-3.12563,-0.999873,-0.0287255,2.23915,-5.01886e-06
-3.1256,-0.999872,-0.028782,2.23914,-5.06313e-06
-3.12557,-0.999872,-0.0288386,2.23914,-5.13964e-06
-3.12554,-0.999871,-0.0288951,2.23913,-5.15229e-06
-3.12551,-0.999871,-0.0289517,2.23913,-5.16507e-06
-3.12548,-0.99987,-0.0290082,2.23912,-5.24231e-06
-3.12544,-0.99987,-0.0290648,2.23913,-5.22308e-06
-3.12541,-0.999869,-0.0291213,2.23912,-5.30081e-06
-3.12538,-0.999869,-0.0291778,2.23912,-5.31408e-06
-3.12535,-0.999868,-0.0292344,2.23911,-5.35989e-06
-3.12532,-0.999868,-0.0292909,2.23911,-5.34088e-06
-3.12529,-0.999867,-0.0293475,2.23911,-5.38697e-06
-3.12526,-0.999867,-0.029404,2.23911,-5.368e-06
-3.12522,-0.999866,-0.0294605,2.2391,-5.47974e-06
-3.12519,-0.999866,-0.0295171,2.2391,-5.46092e-06
-3.12516,-0.999865,-0.0295736,2.23909,-5.57335e-06
-3.12513,-0.999865,-0.0296302,2.23909,-5.5876e-06
-3.1251,-0.999864,-0.0296867,2.23909,-5.56897e-06
-3.12507,-0.999863,-0.0297432,2.23909,-5.58332e-06
-3.12504,-0.999863,-0.0297998,2.23907,-5.69696e-06
-3.12501,-0.999862,-0.0298563,2.23908,-5.64538e-06
-3.12497,-0.999862,-0.0299129,2.23907,-5.69327e-06
-3.12494,-0.999861,-0.0299694,2.23907,-5.77457e-06
-3.12491,-0.999861,-0.0300259,2.23906,-5.78959e-06
-3.12488,-0.99986,-0.0300825,2.23906,-5.80471e-06
-3.12485,-0.99986,-0.030139,2.23906,-5.85334e-06
-3.12482,-0.999859,-0.0301956,2.23906,-5.8687e-06
-3.12479,-0.999859,-0.0302521,2.23905,-5.88413e-06
-3.12475,-0.999858,-0.0303087,2.23905,-5.89962e-06
-3.12472,-0.999858,-0.0303652,2.23904,-5.98263e-06
-3.12469,-0.999857,-0.0304217,2.23904,-5.99843e-06
-3.12466,-0.999857,-0.0304783,2.23904,-6.0482e-06
-3.12463,-0.999856,-0.0305348,2.23903,-6.09813e-06
-3.1246,-0.999856,-0.0305914,2.23903,-6.14832e-06
-3.12457,-0.999855,-0.0306479,2.23902,-6.16467e-06
-3.12453,-0.999855,-0.0307044,2.23902,-6.18112e-06
-3.1245,-0.999854,-0.030761,2.23902,-6.23184e-06
-3.12447,-0.999853,-0.0308175,2.23901,-6.24854e-06
-3.12444,-0.999853,-0.0308741,2.23901,-6.26529e-06
-3.12441,-0.999852,-0.0309306,2.23901,-6.31653e-06
-3.12438,-0.999852,-0.0309871,2.23901,-6.33357e-06
-3.12435,-0.999851,-0.0310437,2.239,-6.35067e-06
-3.12431,-0.999851,-0.0311002,2.239,-6.40244e-06
-3.12428,-0.99985,-0.0311568,2.23899,-6.45441e-06
-3.12425,-0.99985,-0.0312133,2.23899,-6.47193e-06
-3.12422,-0.999849,-0.0312698,2.23899,-6.52427e-06
-3.12419,-0.999849,-0.0313264,2.23899,-6.50735e-06
-3.12416,-0.999848,-0.0313829,2.23898,-6.55992e-06
-3.12413,-0.999847,-0.0314395,2.23898,-6.61285e-06
-3.12409,-0.999847,-0.031496,2.23898,-6.631e-06
-3.12406,-0.999846,-0.0315525,2.23897,-6.68424e-06
-3.12403,-0.999846,-0.0316091,2.23896,-6.73778e-06
-3.124,-0.999845,-0.0316656,2.23896,-6.75629e-06
-3.12397,-0.999845,-0.0317222,2.23895,-6.84541e-06
-3.12394,-0.999844,-0.0317787,2.23895,-6.82898e-06
-3.12391,-0.999844,-0.0318352,2.23895,-6.8479e-06
-3.12387,-0.999843,-0.0318918,2.23895,-6.86694e-06
-3.12384,-0.999842,-0.0319483,2.23894,-6.99241e-06
-3.12381,-0.999842,-0.0320049,2.23894,-7.01182e-06
-3.12378,-0.999841,-0.0320614,2.23893,-7.0313e-06
-3.12375,-0.999841,-0.0321179,2.23893,-7.05093e-06
-3.12372,-0.99984,-0.0321745,2.23893,-7.07067e-06
-3.12369,-0.99984,-0.032231,2.23892,-7.12621e-06
-3.12365,-0.999839,-0.0322876,2.23892,-7.14619e-06
-3.12362,-0.999839,-0.0323441,2.23892,-7.20212e-06
-3.12359,-0.999838,-0.0324006,2.23891,-7.25837e-06
-3.12356,-0.999837,-0.0324572,2.23891,-7.2787e-06
-3.12353,-0.999837,-0.0325137,2.2389,-7.37138e-06
-3.1235,-0.999836,-0.0325703,2.2389,-7.39217e-06
-3.12347,-0.999836,-0.0326268,2.23889,-7.44918e-06
-3.12343,-0.999835,-0.0326833,2.23889,-7.47023e-06
-3.1234,-0.999835,-0.0327399,2.23889,-7.45501e-06
-3.12337,-0.999834,-0.0327964,2.23889,-7.51258e-06
-3.12334,-0.999833,-0.032853,2.23888,-7.5704e-06
-3.12331,-0.999833,-0.0329095,2.23888,-7.59184e-06
-3.12328,-0.999832,-0.032966,2.23887,-7.68659e-06
-3.12325,-0.999832,-0.0330226,2.23887,-7.63514e-06
-3.12321,-0.999831,-0.0330791,2.23886,-7.73036e-06
-3.12318,-0.999831,-0.0331356,2.23887,-7.71563e-06
-3.12315,-0.99983,-0.0331922,2.23886,-7.81141e-06
-3.12312,-0.999829,-0.0332487,2.23885,-7.87064e-06
-3.12309,-0.999829,-0.0333053,2.23885,-7.89315e-06
-3.12306,-0.999828,-0.0333618,2.23885,-7.87871e-06
-3.12303,-0.999828,-0.0334183,2.23884,-7.97559e-06
-3.12299,-0.999827,-0.0334749,2.23884,-7.99846e-06
-3.12296,-0.999826,-0.0335314,2.23884,-8.02148e-06
-3.12293,-0.999826,-0.033588,2.23883,-8.11916e-06
-3.1229,-0.999825,-0.0336445,2.23882,-8.14247e-06
-3.12287,-0.999825,-0.033701,2.23882,-8.20331e-06
-3.12284,-0.999824,-0.0337576,2.23882,-8.18952e-06
-3.12281,-0.999824,-0.0338141,2.23881,-8.25073e-06
-3.12277,-0.999823,-0.0338707,2.23881,-8.31216e-06
-3.12274,-0.999822,-0.0339272,2.23881,-8.29858e-06
-3.12271,-0.999822,-0.0339837,2.2388,-8.36036e-06
-3.12268,-0.999821,-0.0340403,2.2388,-8.38464e-06
-3.12265,-0.999821,-0.0340968,2.23879,-8.48467e-06
-3.12262,-0.99982,-0.0341533,2.23879,-8.54724e-06
-3.12259,-0.999819,-0.0342099,2.23879,-8.53402e-06
-3.12255,-0.999819,-0.0342664,2.23878,-8.55887e-06
-3.12252,-0.999818,-0.034323,2.23878,-8.622e-06
-3.12249,-0.999818,-0.0343795,2.23878,-8.60897e-06
-3.12246,-0.999817,-0.034436,2.23877,-8.7488e-06
-3.12243,-0.999816,-0.0344926,2.23876,-8.77433e-06
-3.1224,-0.999816,-0.0345491,2.23876,-8.79994e-06
-3.12237,-0.999815,-0.0346057,2.23876,-8.82568e-06
-3.12233,-0.999815,-0.0346622,2.23875,-8.89005e-06
-3.1223,-0.999814,-0.0347187,2.23875,-8.91602e-06
-3.12227,-0.999813,-0.0347753,2.23875,-8.98077e-06
-3.12224,-0.999813,-0.0348318,2.23875,-8.9685e-06
-3.12221,-0.999812,-0.0348883,2.23874,-9.03369e-06
-3.12218,-0.999812,-0.0349449,2.23873,-9.09897e-06
-3.12215,-0.999811,-0.0350014,2.23873,-9.16467e-06
-3.12211,-0.99981,-0.035058,2.23872,-9.23046e-06
-3.12208,-0.99981,-0.0351145,2.23872,-9.2576e-06
-3.12205,-0.999809,-0.035171,2.23872,-9.28487e-06
-3.12202,-0.999808,-0.0352276,2.23871,-9.35135e-06
-3.12199,-0.999808,-0.0352841,2.23871,-9.3789e-06
-3.12196,-0.999807,-0.0353406,2.23871,-9.40654e-06
-3.12193,-0.999807,-0.0353972,2.2387,-9.47367e-06
-3.12189,-0.999806,-0.0354537,2.23869,-9.54107e-06
-3.12186,-0.999805,-0.0355103,2.23869,-9.52984e-06
-3.12183,-0.999805,-0.0355668,2.23869,-9.55807e-06
-3.1218,-0.999804,-0.0356233,2.23869,-9.62601e-06
-3.12177,-0.999804,-0.0356799,2.23868,-9.73373e-06
-3.12174,-0.999803,-0.0357364,2.23867,-9.76257e-06
-3.12171,-0.999802,-0.0357929,2.23867,-9.79158e-06
-3.12167,-0.999802,-0.0358495,2.23866,-9.86035e-06
-3.12164,-0.999801,-0.035906,2.23867,-9.8498e-06
-3.12161,-0.9998,-0.0359626,2.23866,-9.91901e-06
-3.12158,-0.9998,-0.0360191,2.23865,-9.98849e-06
-3.12155,-0.999799,-0.0360756,2.23865,-9.97813e-06
-3.12152,-0.999799,-0.0361322,2.23864,-1.00881e-05
-3.12149,-0.999798,-0.0361887,2.23864,-1.01584e-05
-3.12146,-0.999797,-0.0362452,2.23864,-1.01886e-05
-3.12142,-0.999797,-0.0363018,2.23863,-1.02189e-05
-3.12139,-0.999796,-0.0363583,2.23863,-1.02494e-05
-3.12136,-0.999795,-0.0364149,2.23863,-1.02396e-05
-3.12133,-0.999795,-0.0364714,2.23862,-1.03512e-05
-3.1213,-0.999794,-0.0365279,2.23862,-1.03416e-05
-3.12127,-0.999793,-0.0365845,2.23861,-1.04538e-05
-3.12124,-0.999793,-0.036641,2.23861,-1.04851e-05
-3.1212,-0.999792,-0.0366975,2.2386,-1.05572e-05
-3.12117,-0.999792,-0.0367541,2.2386,-1.06296e-05
-3.12114,-0.999791,-0.0368106,2.23859,-1.06614e-05
-3.12111,-0.99979,-0.0368672,2.23859,-1.06933e-05
-3.12108,-0.99979,-0.0369237,2.23859,-1.07254e-05
-3.12105,-0.999789,-0.0369802,2.23858,-1.07576e-05
-3.12102,-0.999788,-0.0370368,2.23857,-1.08721e-05
-3.12098,-0.999788,-0.0370933,2.23858,-1.08224e-05
-3.12095,-0.999787,-0.0371498,2.23857,-1.09374e-05
-3.12092,-0.999786,-0.0372064,2.23857,-1.09703e-05
-3.12089,-0.999786,-0.0372629,2.23856,-1.10859e-05
-3.12086,-0.999785,-0.0373194,2.23856,-1.10778e-05
-3.12083,-0.999784,-0.037376,2.23855,-1.11527e-05
-3.1208,-0.999784,-0.0374325,2.23855,-1.11862e-05
-3.12076,-0.999783,-0.0374891,2.23854,-1.12199e-05
-3.12073,-0.999782,-0.0375456,2.23854,-1.12537e-05
-3.1207,-0.999782,-0.0376021,2.23854,-1.12876e-05
-3.12067,-0.999781,-0.0376587,2.23853,-1.14053e-05
-3.12064,-0.99978,-0.0377152,2.23852,-1.14815e-05
-3.12061,-0.99978,-0.0377717,2.23852,-1.14742e-05
-3.12058,-0.999779,-0.0378283,2.23852,-1.15089e-05
-3.12054,-0.999778,-0.0378848,2.23851,-1.16277e-05
-3.12051,-0.999778,-0.0379413,2.23851,-1.16627e-05
-3.12048,-0.999777,-0.0379979,2.2385,-1.16979e-05
-3.12045,-0.999776,-0.0380544,2.23849,-1.18177e-05
-3.12042,-0.999776,-0.038111,2.23849,-1.1811e-05
-3.12039,-0.999775,-0.0381675,2.23848,-1.19314e-05
-3.12036,-0.999774,-0.038224,2.23848,-1.1925e-05
-3.12032,-0.999774,-0.0382806,2.23848,-1.20035e-05
-3.12029,-0.999773,-0.0383371,2.23848,-1.19972e-05
-3.12026,-0.999772,-0.0383936,2.23848,-1.20335e-05
-3.12023,-0.999772,-0.0384502,2.23847,-1.21127e-05
-3.1202,-0.999771,-0.0385067,2.23846,-1.2192e-05
-3.12017,-0.99977,-0.0385632,2.23846,-1.22289e-05
-3.12014,-0.99977,-0.0386198,2.23846,-1.2266e-05
-3.1201,-0.999769,-0.0386763,2.23845,-1.23461e-05
-3.12007,-0.999768,-0.0387328,2.23845,-1.23834e-05
-3.12004,-0.999768,-0.0387894,2.23844,-1.2464e-05
-3.12001,-0.999767,-0.0388459,2.23843,-1.25448e-05
-3.11998,-0.999766,-0.0389025,2.23843,-1.25828e-05
-3.11995,-0.999766,-0.038959,2.23843,-1.25777e-05
-3.11992,-0.999765,-0.0390155,2.23842,-1.26592e-05
-3.11988,-0.999764,-0.0390721,2.23841,-1.27843e-05
-3.11985,-0.999764,-0.0391286,2.23841,-1.2823e-05
-3.11982,-0.999763,-0.0391851,2.23841,-1.28618e-05
-3.11979,-0.999762,-0.0392417,2.2384,-1.29008e-05
-3.11976,-0.999762,-0.0392982,2.2384,-1.29835e-05
-3.11973,-0.999761,-0.0393547,2.2384,-1.29792e-05
-3.1197,-0.99976,-0.0394113,2.23839,-1.30624e-05
-3.11966,-0.99976,-0.0394678,2.23838,-1.31458e-05
-3.11963,-0.999759,-0.0395243,2.23838,-1.31857e-05
-3.1196,-0.999758,-0.0395809,2.23837,-1.32696e-05
-3.11957,-0.999758,-0.0396374,2.23837,-1.32659e-05
-3.11954,-0.999757,-0.0396939,2.23837,-1.33503e-05
-3.11951,-0.999756,-0.0397505,2.23836,-1.3435e-05
-3.11948,-0.999755,-0.039807,2.23836,-1.34315e-05
-3.11944,-0.999755,-0.0398636,2.23835,-1.35166e-05
-3.11941,-0.999754,-0.0399201,2.23835,-1.36019e-05
-3.11938,-0.999753,-0.0399766,2.23834,-1.36877e-05
-3.11935,-0.999753,-0.0400332,2.23834,-1.37291e-05
-3.11932,-0.999752,-0.0400897,2.23834,-1.37263e-05
-3.11929,-0.999751,-0.0401462,2.23833,-1.37681e-05
-3.11926,-0.999751,-0.0402028,2.23832,-1.38992e-05
-3.11922,-0.99975,-0.0402593,2.23832,-1.38968e-05
-3.11919,-0.999749,-0.0403158,2.23831,-1.39838e-05
-3.11916,-0.999748,-0.0403724,2.23831,-1.40711e-05
-3.11913,-0.999748,-0.0404289,2.2383,-1.41139e-05
-3.1191,-0.999747,-0.0404854,2.2383,-1.42017e-05
-3.11907,-0.999746,-0.040542,2.2383,-1.41999e-05
-3.11904,-0.999746,-0.0405985,2.23829,-1.42881e-05
-3.119,-0.999745,-0.040655,2.23829,-1.42864e-05
-3.11897,-0.999744,-0.0407116,2.23828,-1.43752e-05
-3.11894,-0.999743,-0.0407681,2.23828,-1.44641e-05
-3.11891,-0.999743,-0.0408246,2.23827,-1.45534e-05
-3.11888,-0.999742,-0.0408812,2.23827,-1.45976e-05
-3.11885,-0.999741,-0.0409377,2.23826,-1.4642e-05
-3.11882,-0.999741,-0.0409942,2.23825,-1.47321e-05
-3.11878,-0.99974,-0.0410508,2.23825,-1.47768e-05
-3.11875,-0.999739,-0.0411073,2.23825,-1.47762e-05
-3.11872,-0.999738,-0.0411638,2.23824,-1.49582e-05
-3.11869,-0.999738,-0.0412204,2.23824,-1.48665e-05
-3.11866,-0.999737,-0.0412769,2.23824,-1.49576e-05
-3.11863,-0.999736,-0.0413334,2.23823,-1.5049e-05
-3.1186,-0.999736,-0.04139,2.23823,-1.50489e-05
-3.11856,-0.999735,-0.0414465,2.23822,-1.52328e-05
-3.11853,-0.999734,-0.041503,2.23822,-1.52331e-05
-3.1185,-0.999733,-0.0415596,2.23821,-1.52794e-05
-3.11847,-0.999733,-0.0416161,2.23821,-1.53261e-05
-3.11844,-0.999732,-0.0416726,2.2382,-1.54189e-05
-3.11841,-0.999731,-0.0417292,2.2382,-1.54659e-05
-3.11838,-0.999731,-0.0417857,2.23819,-1.55131e-05
-3.11834,-0.99973,-0.0418422,2.23819,-1.56068e-05
-3.11831,-0.999729,-0.0418988,2.23818,-1.57007e-05
-3.11828,-0.999728,-0.0419553,2.23817,-1.5795e-05
-3.11825,-0.999728,-0.0420118,2.23817,-1.57964e-05
-3.11822,-0.999727,-0.0420684,2.23817,-1.58446e-05
-3.11819,-0.999726,-0.0421249,2.23816,-1.58928e-05
-3.11816,-0.999725,-0.0421814,2.23815,-1.60348e-05
-3.11812,-0.999725,-0.042238,2.23815,-1.60836e-05
-3.11809,-0.999724,-0.0422945,2.23814,-1.61794e-05
-3.11806,-0.999723,-0.042351,2.23814,-1.62756e-05
-3.11803,-0.999722,-0.0424076,2.23814,-1.62308e-05
-3.118,-0.999722,-0.0424641,2.23813,-1.62802e-05
-3.11797,-0.999721,-0.0425206,2.23812,-1.64242e-05
-3.11794,-0.99972,-0.0425772,2.23812,-1.64742e-05
-3.11791,-0.999719,-0.0426337,2.23812,-1.65242e-05
-3.11787,-0.999719,-0.0426902,2.23811,-1.66218e-05
-3.11784,-0.999718,-0.0427468,2.2381,-1.66723e-05
-3.11781,-0.999717,-0.0428033,2.2381,-1.67229e-05
-3.11778,-0.999716,-0.0428598,2.23809,-1.68213e-05
-3.11775,-0.999716,-0.0429164,2.23809,-1.68724e-05
-3.11772,-0.999715,-0.0429729,2.23808,-1.69714e-05
-3.11769,-0.999714,-0.0430294,2.23808,-1.70229e-05
-3.11765,-0.999713,-0.043086,2.23807,-1.70746e-05
-3.11762,-0.999713,-0.0431425,2.23807,-1.71742e-05
-3.11759,-0.999712,-0.043199,2.23807,-1.71785e-05
-3.11756,-0.999711,-0.0432556,2.23806,-1.72307e-05
-3.11753,-0.99971,-0.0433121,2.23805,-1.73792e-05
-3.1175,-0.99971,-0.0433686,2.23805,-1.74318e-05
-3.11747,-0.999709,-0.0434252,2.23805,-1.74365e-05
-3.11743,-0.999708,-0.0434817,2.23804,-1.74895e-05
-3.1174,-0.999707,-0.0435382,2.23803,-1.76393e-05
-3.11737,-0.999707,-0.0435948,2.23803,-1.76444e-05
-3.11734,-0.999706,-0.0436513,2.23802,-1.77465e-05
-3.11731,-0.999705,-0.0437078,2.23802,-1.78003e-05
-3.11728,-0.999704,-0.0437644,2.23801,-1.79029e-05
-3.11725,-0.999704,-0.0438209,2.23801,-1.80058e-05
-3.11721,-0.999703,-0.0438774,2.23801,-1.7963e-05
-3.11718,-0.999702,-0.043934,2.238,-1.8115e-05
-3.11715,-0.999701,-0.0439905,2.23799,-1.82188e-05
-3.11712,-0.999701,-0.044047,2.23799,-1.8274e-05
-3.11709,-0.9997,-0.0441035,2.23798,-1.82803e-05
-3.11706,-0.999699,-0.0441601,2.23797,-1.84338e-05
-3.11703,-0.999698,-0.0442166,2.23797,-1.84404e-05
-3.11699,-0.999697,-0.0442731,2.23797,-1.84962e-05
-3.11696,-0.999697,-0.0443297,2.23796,-1.86015e-05
-3.11693,-0.999696,-0.0443862,2.23796,-1.86578e-05
-3.1169,-0.999695,-0.0444427,2.23795,-1.8813e-05
-3.11687,-0.999694,-0.0444993,2.23795,-1.87711e-05
-3.11684,-0.999694,-0.0445558,2.23794,-1.88774e-05
-3.11681,-0.999693,-0.0446123,2.23793,-1.89841e-05
-3.11677,-0.999692,-0.0446689,2.23793,-1.89918e-05
-3.11674,-0.999691,-0.0447254,2.23792,-1.91486e-05
-3.11671,-0.99969,-0.0447819,2.23792,-1.92065e-05
-3.11668,-0.99969,-0.0448385,2.23791,-1.92645e-05
-3.11665,-0.999689,-0.044895,2.23791,-1.93226e-05
-3.11662,-0.999688,-0.0449515,2.2379,-1.9431e-05
-3.11659,-0.999687,-0.045008,2.2379,-1.94396e-05
-3.11655,-0.999687,-0.0450646,2.23789,-1.95483e-05
-3.11652,-0.999686,-0.0451211,2.23789,-1.95574e-05
-3.11649,-0.999685,-0.0451776,2.23788,-1.96667e-05
-3.11646,-0.999684,-0.0452342,2.23788,-1.97261e-05
-3.11643,-0.999683,-0.0452907,2.23787,-1.98359e-05
-3.1164,-0.999683,-0.0453472,2.23787,-1.98958e-05
-3.11637,-0.999682,-0.0454038,2.23786,-1.9956e-05
-3.11633,-0.999681,-0.0454603,2.23786,-2.00666e-05
-3.1163,-0.99968,-0.0455168,2.23785,-2.01271e-05
-3.11627,-0.999679,-0.0455734,2.23784,-2.02383e-05
-3.11624,-0.999679,-0.0456299,2.23784,-2.02994e-05
-3.11621,-0.999678,-0.0456864,2.23783,-2.03605e-05
-3.11618,-0.999677,-0.0457429,2.23783,-2.04219e-05
-3.11615,-0.999676,-0.0457995,2.23782,-2.05342e-05
-3.11611,-0.999675,-0.045856,2.23782,-2.05452e-05
-3.11608,-0.999675,-0.0459125,2.23782,-2.06071e-05
-3.11605,-0.999674,-0.0459691,2.23781,-2.07713e-05
-3.11602,-0.999673,-0.0460256,2.23781,-2.07827e-05
-3.11599,-0.999672,-0.0460821,2.2378,-2.08964e-05
-3.11596,-0.999671,-0.0461387,2.23779,-2.09593e-05
-3.11593,-0.999671,-0.0461952,2.23779,-2.09712e-05
-3.11589,-0.99967,-0.0462517,2.23778,-2.11883e-05
-3.11586,-0.999669,-0.0463082,2.23778,-2.12006e-05
-3.11583,-0.999668,-0.0463648,2.23777,-2.12128e-05
-3.1158,-0.999667,-0.0464213,2.23777,-2.13283e-05
-3.11577,-0.999667,-0.0464778,2.23776,-2.14439e-05
-3.11574,-0.999666,-0.0465344,2.23776,-2.14566e-05
-3.11571,-0.999665,-0.0465909,2.23775,-2.16246e-05
-3.11567,-0.999664,-0.0466474,2.23774,-2.16895e-05
-3.11564,-0.999663,-0.046704,2.23773,-2.18064e-05
-3.11561,-0.999663,-0.0467605,2.23773,-2.18199e-05
-3.11558,-0.999662,-0.046817,2.23772,-2.19372e-05
-3.11555,-0.999661,-0.0468735,2.23772,-2.1951e-05
-3.11552,-0.99966,-0.0469301,2.23772,-2.20689e-05
-3.11549,-0.999659,-0.0469866,2.23771,-2.2083e-05
-3.11545,-0.999658,-0.0470431,2.23771,-2.22016e-05
-3.11542,-0.999658,-0.0470997,2.2377,-2.22681e-05
-3.11539,-0.999657,-0.0471562,2.23769,-2.24395e-05
-3.11536,-0.999656,-0.0472127,2.23769,-2.24543e-05
-3.11533,-0.999655,-0.0472693,2.23768,-2.25741e-05
-3.1153,-0.999654,-0.0473258,2.23768,-2.26414e-05
-3.11527,-0.999653,-0.0473823,2.23767,-2.27093e-05
-3.11523,-0.999653,-0.0474388,2.23767,-2.27772e-05
-3.1152,-0.999652,-0.0474954,2.23767,-2.27927e-05
-3.11517,-0.999651,-0.0475519,2.23766,-2.29138e-05
-3.11514,-0.99965,-0.0476084,2.23765,-2.30351e-05
-3.11511,-0.999649,-0.047665,2.23765,-2.3051e-05
-3.11508,-0.999648,-0.0477215,2.23764,-2.31202e-05
-3.11505,-0.999648,-0.047778,2.23763,-2.32952e-05
-3.11501,-0.999647,-0.0478345,2.23763,-2.33648e-05
-3.11498,-0.999646,-0.0478911,2.23763,-2.33814e-05
-3.11495,-0.999645,-0.0479476,2.23761,-2.35577e-05
-3.11492,-0.999644,-0.0480041,2.23761,-2.3628e-05
-3.11489,-0.999643,-0.0480607,2.2376,-2.36985e-05
