x,y
-8.38032291750714,-1.6336145120561791
-8.380015337448201,-1.6339214648771456
-8.379707112531097,-1.634228399411866
-8.379398243927694,-1.634535315610258
-8.379088732811057,-1.634842213422418
-8.378778580355444,-1.635149092798624
-8.378467787736298,-1.6354559536893323
-8.378156356130244,-1.6357627960451808
-8.37784428671507,-1.6360696198169844
-8.377531580669748,-1.6363764249557402
-8.377218239174386,-1.6366832114126206
-8.376904263410262,-1.63698997913898
-8.376589654559785,-1.6372967280863473
-8.376274413806511,-1.637603458206433
-8.375958542335121,-1.6379101694511236
-8.375642041331417,-1.6382168617724822
-8.375324911982334,-1.638523535122753
-8.375007155475904,-1.6388301894543533
-8.374688773001251,-1.6391368247198779
-8.374369765748627,-1.6394434408721
-8.374050134909341,-1.6397500378639667
-8.373729881675807,-1.640056615648603
-8.373409007241511,-1.6403631741793105
-8.373087512800993,-1.6406697134095631
-8.372765399549868,-1.6409762332930107
-8.372442668684803,-1.6412827337834806
-8.372119321403519,-1.6415892148349736
-8.37179535890477,-1.641895676401664
-8.371470782388347,-1.6422021184379008
-8.371145593055067,-1.642508540898208
-8.37081979210677,-1.6428149437372823
-8.370493380746305,-1.643121326909993
-8.370166360177542,-1.6434276903713858
-8.36983873160533,-1.643734034076675
-8.369510496235527,-1.644040357981251
-8.369181655274968,-1.6443466620406748
-8.36885220993148,-1.6446529462106816
-8.368522161413841,-1.644959210447175
-8.368191510931817,-1.6452654547062349
-8.367860259696117,-1.6455716789441075
-8.367528408918407,-1.6458778831172147
-8.3671959598113,-1.6461840671821462
-8.36686291358835,-1.646490231095665
-8.366529271464024,-1.646796374814701
-8.366195034653739,-1.6471024982963576
-8.365860204373808,-1.647408601497906
-8.365524781841467,-1.6477146843767874
-8.365188768274852,-1.6480207468906136
-8.364852164892987,-1.648326788997164
-8.364514972915801,-1.648632810654387
-8.364177193564098,-1.648938811820401
-8.363838828059547,-1.64924479245349
-8.363499877624717,-1.6495507525121096
-8.363160343483008,-1.6498566919548814
-8.362820226858686,-1.6501626107405933
-8.362479528976863,-1.6504685088282018
-8.362138251063506,-1.6507743861768327
-8.361796394345395,-1.6510802427457734
