Type,X,Y
symmetry,-1.92598,-0.19172
symmetry,-2.02898,-0.257898
symmetry,-2.00044,-0.239561
symmetry,-2.69971,-0.688861
symmetry,-1.25117,0.241874
symmetry,-3.7683,-1.37547
symmetry,-2.82377,-0.769197
symmetry,-1.92588,-0.192052
symmetry,-2.02882,-0.258216
symmetry,-2.00029,-0.23988
symmetry,-2.6995,-0.689317
symmetry,-1.25111,0.241678
symmetry,-3.76788,-1.37605
symmetry,-2.82353,-0.769666
symmetry,-1.92578,-0.192384
symmetry,-2.02865,-0.258533
symmetry,-2.00019,-0.240231
symmetry,-2.69929,-0.689772
symmetry,-1.25113,0.24144
symmetry,-3.76745,-1.37663
symmetry,-2.8233,-0.770136
symmetry,-1.92568,-0.192716
symmetry,-2.02849,-0.258851
symmetry,-2.00009,-0.240581
symmetry,-2.69908,-0.690228
symmetry,-1.25114,0.241202
symmetry,-3.76701,-1.37721
symmetry,-2.82306,-0.770605
symmetry,-1.92558,-0.193048
symmetry,-2.02833,-0.259168
symmetry,-1.99999,-0.240932
symmetry,-2.69887,-0.690683
symmetry,-1.25115,0.240964
symmetry,-3.76658,-1.37779
symmetry,-2.82283,-0.771075
symmetry,-1.92548,-0.19338
symmetry,-2.02816,-0.259486
symmetry,-1.99984,-0.24125
symmetry,-2.69863,-0.691117
symmetry,-1.2511,0.240768
symmetry,-3.76615,-1.37836
symmetry,-2.82259,-0.771544
symmetry,-1.92537,-0.193712
symmetry,-2.028,-0.259803
symmetry,-1.99973,-0.241601
symmetry,-2.69842,-0.691572
symmetry,-1.25111,0.24053
symmetry,-3.76572,-1.37894
symmetry,-2.82236,-0.772014
symmetry,-1.92527,-0.194044
symmetry,-2.02783,-0.26012
symmetry,-1.99963,-0.241951
symmetry,-2.69821,-0.692027
symmetry,-1.25113,0.240292
symmetry,-3.7653,-1.37953
symmetry,-2.82212,-0.772483
symmetry,-1.92517,-0.194375
symmetry,-2.02767,-0.260438
symmetry,-1.99953,-0.242301
symmetry,-2.698,-0.692482
symmetry,-1.25114,0.240054
symmetry,-3.76487,-1.38011
symmetry,-2.82189,-0.772952
symmetry,-1.92507,-0.194707
symmetry,-2.0275,-0.260755
symmetry,-1.99943,-0.242652
symmetry,-2.69776,-0.692916
symmetry,-1.25115,0.239816
symmetry,-3.76444,-1.38069
symmetry,-2.82165,-0.773422
symmetry,-1.92497,-0.195039
symmetry,-2.02734,-0.261072
symmetry,-1.99928,-0.24297
symmetry,-2.69755,-0.693371
symmetry,-1.2511,0.239621
symmetry,-3.76401,-1.38126
symmetry,-2.82142,-0.773891
symmetry,-1.92487,-0.195371
symmetry,-2.02819,-0.262043
symmetry,-1.99917,-0.24332
symmetry,-2.69734,-0.693825
symmetry,-1.25111,0.239383
symmetry,-3.7636,-1.38185
symmetry,-2.82118,-0.77436
symmetry,-1.92476,-0.195703
symmetry,-2.02803,-0.262361
symmetry,-1.99907,-0.243671
symmetry,-2.69713,-0.69428
symmetry,-1.25112,0.239145
symmetry,-3.76317,-1.38243
symmetry,-2.82095,-0.774829
symmetry,-1.92466,-0.196034
symmetry,-2.02786,-0.262678
symmetry,-1.99897,-0.244021
symmetry,-2.69692,-0.694735
symmetry,-1.25114,0.238907
symmetry,-3.76274,-1.38301
symmetry,-2.82071,-0.775298
symmetry,-1.92456,-0.196366
symmetry,-2.0277,-0.262995
symmetry,-1.99882,-0.244339
symmetry,-2.69668,-0.695168
symmetry,-1.25108,0.238712
symmetry,-3.76231,-1.38359
symmetry,-2.82048,-0.775767
symmetry,-1.92446,-0.196698
symmetry,-2.02753,-0.263312
symmetry,-1.99872,-0.244689
symmetry,-2.69647,-0.695623
symmetry,-1.2511,0.238474
symmetry,-3.76188,-1.38417
symmetry,-2.82024,-0.776236
symmetry,-1.92435,-0.197029
symmetry,-2.02737,-0.26363
symmetry,-1.99861,-0.245039
symmetry,-2.69626,-0.696078
symmetry,-1.25111,0.238236
symmetry,-3.76146,-1.38475
symmetry,-2.82,-0.776704
symmetry,-1.92425,-0.197361
symmetry,-2.0272,-0.263947
symmetry,-1.99851,-0.245389
symmetry,-2.69605,-0.696532
symmetry,-1.25112,0.237998
symmetry,-3.76104,-1.38533
symmetry,-2.81977,-0.777173
symmetry,-1.92415,-0.197692
symmetry,-2.02704,-0.264264
symmetry,-1.99841,-0.245739
symmetry,-2.6958,-0.696965
symmetry,-1.25113,0.23776
symmetry,-3.76061,-1.38591
symmetry,-2.81953,-0.777642
symmetry,-1.92405,-0.198024
symmetry,-2.02687,-0.264581
symmetry,-1.99826,-0.246057
symmetry,-2.69559,-0.69742
symmetry,-1.25108,0.237564
symmetry,-3.76018,-1.38649
symmetry,-2.8193,-0.778111
symmetry,-1.92394,-0.198355
symmetry,-2.02671,-0.264898
symmetry,-1.99815,-0.246407
symmetry,-2.69538,-0.697874
symmetry,-1.25109,0.237327
symmetry,-3.75976,-1.38708
symmetry,-2.81906,-0.778579
symmetry,-1.92384,-0.198687
symmetry,-2.02654,-0.265214
symmetry,-1.99805,-0.246757
symmetry,-2.69517,-0.698329
symmetry,-1.2511,0.237089
symmetry,-3.75934,-1.38766
symmetry,-2.81882,-0.779048
symmetry,-1.92374,-0.199018
symmetry,-2.02638,-0.265531
symmetry,-1.99795,-0.247107
symmetry,-2.69496,-0.698783
symmetry,-1.25112,0.236851
symmetry,-3.75891,-1.38824
symmetry,-2.81859,-0.779516
symmetry,-1.92364,-0.19935
symmetry,-2.02621,-0.265848
symmetry,-1.9978,-0.247425
symmetry,-2.69472,-0.699216
symmetry,-1.25106,0.236655
symmetry,-3.75849,-1.38882
symmetry,-2.81835,-0.779984
symmetry,-1.92353,-0.199681
symmetry,-2.02605,-0.266165
symmetry,-1.99769,-0.247775
symmetry,-2.69451,-0.69967
symmetry,-1.25108,0.236418
symmetry,-3.75806,-1.3894
symmetry,-2.81812,-0.780453
symmetry,-1.92343,-0.200013
symmetry,-2.02588,-0.266481
symmetry,-1.99759,-0.248125
symmetry,-2.6943,-0.700124
symmetry,-1.25109,0.23618
symmetry,-3.75764,-1.38999
symmetry,-2.81788,-0.780921
symmetry,-1.92333,-0.200344
symmetry,-2.02572,-0.266798
symmetry,-1.99749,-0.248475
symmetry,-2.69409,-0.700578
symmetry,-1.2511,0.235942
symmetry,-3.75722,-1.39057
symmetry,-2.81764,-0.781389
symmetry,-1.92322,-0.200675
symmetry,-2.02555,-0.267115
symmetry,-1.99738,-0.248824
symmetry,-2.69384,-0.701011
