x,y
-4.308937322499953,-1.4257641362346911
-4.308836918024089,-1.425925787439314
-4.308736513548225,-1.4260874386439368
-4.308636109072362,-1.4262490898485598
-4.308535704596498,-1.4264107410531826
-4.3084353001206335,-1.4265723922578055
-4.308334895644769,-1.4267340434624283
-4.308234491168906,-1.4268956946670512
-4.308134086693042,-1.427057345871674
-4.308033682217178,-1.4272189970762967
-4.307933277741314,-1.4273806482809197
-4.3078328732654505,-1.4275422994855425
-4.307732468789586,-1.4277039506901654
-4.307632064313722,-1.4278656018947882
-4.307531659837859,-1.4280272530994111
-4.307431255361995,-1.428188904304034
-4.307330850886131,-1.4283505555086569
-4.307230446410267,-1.4285122067132796
-4.307130041934403,-1.4286738579179026
-4.307029637458539,-1.4288355091225253
-4.306929232982675,-1.4289971603271483
-4.306828828506811,-1.429158811531771
-4.306728424030948,-1.429320462736394
-4.306628019555084,-1.4294821139410168
-4.3065276150792196,-1.4296437651456397
-4.306427210603356,-1.4298054163502625
-4.306326806127492,-1.4299670675548855
-4.306226401651628,-1.4301287187595082
-4.306125997175764,-1.4302903699641312
-4.306025592699901,-1.430452021168754
-4.305925188224037,-1.4306136723733769
-4.3058247837481725,-1.4307753235779996
-4.305724379272308,-1.4309369747826226
-4.305623974796445,-1.4310986259872454
-4.305523570320581,-1.4312602771918683
-4.305423165844717,-1.431421928396491
-4.305322761368854,-1.431583579601114
-4.3052223568929895,-1.4317452308057368
-4.305121952417125,-1.4319068820103595
-4.305021547941261,-1.4320685332149825
-4.304921143465398,-1.4322301844196053
-4.304820738989534,-1.4323918356242282
-4.30472033451367,-1.432553486828851
-4.304619930037806,-1.432715138033474
-4.304519525561942,-1.4328767892380967
-4.304419121086078,-1.4330384404427197
-4.304318716610214,-1.4332000916473424
-4.30421831213435,-1.4333617428519654
-4.304117907658487,-1.4335233940565881
-4.304017503182623,-1.433685045261211
-4.3039170987067585,-1.4338466964658338
-4.303816694230895,-1.4340083476704568
-4.303716289755031,-1.4341699988750796
-4.303615885279167,-1.4343316500797025
-4.303515480803303,-1.4344933012843253
-4.30341507632744,-1.4346549524889483
-4.303314671851576,-1.434816603693571
-4.303214267375711,-1.434978254898194
-4.303113862899847,-1.4351399061028167
-4.303013458423984,-1.4353015573074397
-4.30291305394812,-1.4354632085120624
-4.302812649472256,-1.4356248597166854
-4.302712244996393,-1.4357865109213082
-4.3026118405205285,-1.4359481621259311
-4.302511436044664,-1.4361098133305539
-4.3024110315688,-1.4362714645351766
-4.302310627092937,-1.4364331157397996
-4.302210222617073,-1.4365947669444223
-4.302109818141209,-1.4367564181490453
-4.302009413665345,-1.436918069353668
-4.301909009189481,-1.437079720558291
-4.301808604713617,-1.4372413717629138
-4.301708200237753,-1.4374030229675367
-4.30160779576189,-1.4375646741721595
-4.301507391286026,-1.4377263253767825
-4.301406986810162,-1.4378879765814052
-4.3013065823342975,-1.4380496277860282
-4.301206177858434,-1.438211278990651
-4.30110577338257,-1.438372930195274
-4.301005368906706,-1.4385345813998967
-4.300904964430842,-1.4386962326045196
-4.300804559954979,-1.4388578838091424
-4.3007041554791146,-1.4390195350137653
-4.30060375100325,-1.439181186218388
-4.300503346527387,-1.439342837423011
-4.300402942051523,-1.4395044886276338
-4.300302537575659,-1.4396661398322568
-4.300202133099795,-1.4398277910368795
-4.300101728623932,-1.4399894422415025
-4.3000013241480675,-1.4401510934461252
-4.299900919672203,-1.4403127446507482
-4.299800515196339,-1.440474395855371
-4.299700110720476,-1.440636047059994
-4.299599706244612,-1.4407976982646167
-4.299499301768748,-1.4409593494692396
-4.2993988972928845,-1.4411210006738624
-4.29929849281702,-1.4412826518784851
-4.299198088341156,-1.4414443030831081
-4.299097683865292,-1.4416059542877309
-4.298997279389429,-1.4417676054923538
-4.298896874913565,-1.4419292566969766
-4.298796470437701,-1.4420909079015996
-4.2986960659618365,-1.4422525591062223
-4.298595661485973,-1.4424142103108453
-4.298495257010109,-1.442575861515468
-4.298394852534245,-1.442737512720091
-4.298294448058381,-1.4428991639247137
-4.298194043582518,-1.4430608151293367
-4.2980936391066535,-1.4432224663339595
-4.297993234630789,-1.4433841175385824
-4.297892830154926,-1.4435457687432052
-4.297792425679062,-1.4437074199478281
-4.297692021203198,-1.443869071152451
-4.297591616727334,-1.4440307223570739
-4.297491212251471,-1.4441923735616966
-4.2973908077756064,-1.4443540247663196
-4.297290403299742,-1.4445156759709423
-4.297189998823878,-1.4446773271755653
-4.297089594348015,-1.444838978380188
-4.296989189872151,-1.445000629584811
-4.296888785396287,-1.4451622807894338
-4.2967883809204235,-1.4453239319940567
-4.296687976444559,-1.4454855831986795
-4.296587571968695,-1.4456472344033022
-4.296487167492831,-1.4458088856079252
-4.296386763016968,-1.445970536812548
-4.296286358541104,-1.446132188017171
-4.29618595406524,-1.4462938392217937
-4.2960855495893755,-1.4464554904264166
-4.295985145113512,-1.4466171416310394
-4.295884740637648,-1.4467787928356624
-4.295784336161784,-1.446940444040285
-4.295683931685921,-1.447102095244908
-4.295583527210057,-1.4472637464495308
-4.2954831227341925,-1.4474253976541538
-4.295382718258328,-1.4475870488587765
-4.295282313782465,-1.4477487000633995
-4.295181909306601,-1.4479103512680223
-4.295081504830737,-1.4480720024726452
-4.294981100354873,-1.448233653677268
-4.29488069587901,-1.448395304881891
-4.294780291403145,-1.4485569560865137
